C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_238.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_238.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_238.jpg,0,0,0,1.018097E-05
C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_308.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_308.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_308.jpg,-0.2,0.2154885,0,0.1380962
C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_383.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_383.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_383.jpg,-0.35,0.4129464,0,0.337188
C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_453.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_453.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_453.jpg,0,0.6508884,0,0.8987286
C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_523.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_523.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_523.jpg,0,0.8346273,0,1.402913
C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_595.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_595.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_595.jpg,-0.05,1,0,2.315876
C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_668.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_668.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_668.jpg,-0.25,1,0,3.257773
C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_736.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_736.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_736.jpg,-0.4,1,0,3.950809
C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_807.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_807.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_807.jpg,-0.5500001,1,0,4.632135
C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_876.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_876.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_876.jpg,0,1,0,5.49915
C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\center_2024_01_15_10_37_56_946.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\left_2024_01_15_10_37_56_946.jpg,C:\Users\Areal\Documents\GitHub\Driving_Data\Track_1_3\IMG\right_2024_01_15_10_37_56_946.jpg,0,1,0,6.167543
